CL,D,E,I_A,I_S,K_stock,R,S,V,X_0_mayer,X_vac,action,opt_policy,time
1.0000000000000218,0.002053345820073373,0.0017550189469615648,0.001565200131398373,0.000356843835283879,0.0037812279802551837,0.24408312137853738,0.750186469887767,0.0,24.55858731994222,0.0,4.640607721805885e-5,0.0,79.5190380761523
1.0000000000000218,0.00205388465952451,0.0017621147605986188,0.0015711681257517967,0.0003581399856109677,0.0037812279802551837,0.24372399020518937,0.7505307022633464,0.0,24.754207255063253,0.0,4.640607721805885e-5,0.0,79.67935871743487
1.000000000000022,0.0020544254600154996,0.0017692497157598148,0.0015771692204833052,0.0003594433920028954,0.0037812279802551837,0.2433656155999324,0.7508740966118279,0.0,24.951106895861383,0.0,4.640607721805885e-5,0.0,79.83967935871743
1.0000000000000218,0.0020549682325215067,0.001776424026813691,0.0015832035937881357,0.0003607540930446859,0.0037812279802551837,0.243007997228458,0.7512166528253957,0.0,25.149293301376378,0.0,4.640607721805885e-5,0.0,80.0
1.0000000000000218,0.0020549682325215067,0.001776424026813691,0.0015832035937881357,0.0003607540930446859,0.0037812279802551837,0.243007997228458,0.7512166528253957,0.0,25.149293301376378,0.0,0.0010601093545088134,0.0,80.08
1.0000000000000218,0.002055251003273405,0.0017802200064196757,0.001586351134173993,0.0003614377189602438,0.041593507782807015,0.24282239092572047,0.751394349211474,0.0,25.253020914272533,0.0,0.0010601093545088134,0.0,80.16
1.000000000000022,0.0020555343104879087,0.0017840260625215513,0.0015895084217907999,0.00036212342573495375,0.041593507782807015,0.2426369887389788,0.7515718190405078,0.0,25.38617596989397,0.0,0.0010601093545088134,0.0,80.24000000000001
1.0000000000000218,0.0020558181557958637,0.0017878422473851662,0.0015926754651432692,0.00036281121705838374,0.041593507782807015,0.24245179063208291,0.7517490622825562,0.0,25.51968795097059,0.0,0.0010601093545088134,0.0,80.32
1.0000000000000218,0.002056102540831056,0.0017916686127733008,0.001595852273304917,0.0003635010966880211,0.041593507782807015,0.2422667965690544,0.7519260789073701,0.0,25.653557807360407,0.0,0.0010601093545088134,0.0,80.39999999999999
1.0000000000000218,0.002056387467230264,0.0017955052099625497,0.001599038855904471,0.00036419306844791,0.041593507782807015,0.24208200651409376,0.7521028688843828,0.0,25.787786493775666,0.0,0.0010601093545088134,0.0,80.48
1.0000000000000218,0.0020566729366333076,0.0017993520897597397,0.0016022352231126657,0.0003648871362273281,0.041593507782807015,0.2418974204315879,0.7522794321827009,0.0,25.922374969737238,0.0,0.0010601093545088134,0.0,80.56
1.000000000000022,0.0020569589506831006,0.0018032093025178984,0.001605441385629414,0.0003655833039795016,0.041593507782807015,0.2417130382861171,0.7524557687710949,0.0,26.05732419953057,0.0,0.0010601093545088134,0.0,80.64
1.0000000000000218,0.0020572455110256984,0.0018070768981517814,0.0016086573546713464,0.0003662815757203581,0.041593507782807015,0.24152886004246174,0.752631878617991,0.0,26.19263515216313,0.0,0.0010601093545088134,0.0,80.72
1.0000000000000218,0.002057532619310346,0.001810954926152975,0.0016118831419597046,0.00036698195552731456,0.041593507782807015,0.2413448856656093,0.7528077616914621,0.0,26.328308801323317,0.0,0.0010601093545088134,0.0,80.8
1.0000000000000218,0.002057820277189526,0.0018148434356045839,0.001615118759708582,0.0003676844475381019,0.041593507782807015,0.2411611151207607,0.7529834179592203,0.0,26.464346125340754,0.0,0.0010601093545088134,0.0,80.88
1.0000000000000218,0.0020581084863190036,0.0018187424751955152,0.0016183642206135016,0.0003683890559496228,0.041593507782807015,0.24097754837333668,0.7531588473886075,0.0,26.600748107148,0.0,0.0010601093545088134,0.0,80.96
1.000000000000022,0.002058397248357874,0.0018226520932343724,0.0016216195378403173,0.000369095785016843,0.041593507782807015,0.24079418538898426,0.7533340499465883,0.0,26.737515734243576,0.0,0.0010601093545088134,0.0,81.04
1.000000000000022,0.002058686564968606,0.0018265723376629651,0.0016248847250144376,0.0003698046390517153,0.041593507782807015,0.2406110261335826,0.7535090255997418,0.0,26.874649998656302,0.0,0.0010601093545088134,0.0,81.11999999999999
1.0000000000000222,0.002058976437817084,0.0018305032560694528,0.0016281597962103554,0.00037051562242213496,0.041593507782807015,0.240428070573249,0.753683774314254,0.0,27.0121518969109,0.0,0.0010601093545088134,0.0,81.19999999999999
1.0000000000000222,0.002059266868572654,0.0018344448957011252,0.0016314447659414783,0.0003712287395509251,0.041593507782807015,0.24024531867434473,0.7538582960559113,0.0,27.150022429994827,0.0,0.0010601093545088134,0.0,81.28
1.0000000000000222,0.002059557858908164,0.0018383973034768349,0.0016347396491502527,0.0003719439949148526,0.041593507782807015,0.24006277040348067,0.7540325907900914,0.0,27.288262603326306,0.0,0.0010601093545088134,0.0,81.36
1.000000000000022,0.0020598494105000054,0.0018423605259990888,0.0016380444611985682,0.0003726613930436725,0.041593507782807015,0.23988042572752283,0.7542066584817579,0.0,27.42687342672354,0.0,0.0010601093545088134,0.0,81.44
1.0000000000000222,0.002060141525028155,0.0018463346095658085,0.0016413592178584416,0.00037338093851920076,0.041593507782807015,0.23969828461359777,0.7543804990954527,0.0,27.565855914375025,0.0,0.0010601093545088134,0.0,81.52
