D,E,I_A,I_S,K_stock,R,S,V,X_vac,action,time
0.0021813586961368803,0.0037105323676926904,0.003208957938482108,0.0007143843511399822,0.04159562956952155,0.1945123442270215,0.7954191976224843,0.0,0.0,0.0010631358255175397,105.36
0.0021819681164363183,0.0037203979638029544,0.0032173046716550825,0.000716208362847047,0.0415958396599249,0.19438090841061553,0.7955214812526333,0.0,0.0,0.0010643482648350026,105.44
0.00218251200605321,0.003729423290022601,0.0032248887226371432,0.0007178511558142407,0.041595799188203324,0.194263839528607,0.7956241671120692,0.0,0.0,0.0010634732498203342,105.52000000000001
0.0021830207830880488,0.0037380166332407418,0.003232247871013407,0.0007194411940463368,0.041596130098017145,0.19415506797216123,0.7957157585036594,0.0,0.0,0.0010671514818910155,105.60000000000001
0.0021836046369565066,0.003747642237453882,0.0032403327530115995,0.0007212071380213403,0.04159609137920556,0.19402956475001967,0.7958232050778411,0.0,0.0,0.0010641111258555113,105.67999999999999
0.002184227152873325,0.0037579728242824154,0.0032489373030884184,0.0007230743615956902,0.041596020927267024,0.19389936469702038,0.7959161086144151,0.0,0.0,0.0010641111258555113,105.75999999999999
0.0021848069677915614,0.0037676113846854143,0.0032570020722381483,0.0007248443726747368,0.04159592465831528,0.19377698364673202,0.7960132855674112,0.0,0.0,0.0010642937399869584,105.84
0.002185362384457197,0.0037767750830081104,0.0032649252008868394,0.0007265528789347698,0.041596069876436506,0.1936612652343917,0.7961087248100284,0.0,0.0,0.0010666780919207739,105.92
0.0021859683996936267,0.0037873767672456115,0.003273624625434236,0.0007284369234277885,0.04159607792545551,0.19353364583358273,0.7962139197054989,0.0,0.0,0.0010641515125302382,106.0
0.00218651851707811,0.0037963347539821815,0.003281165581509244,0.0007300906205578534,0.04159610049045758,0.19341891852239984,0.7963056173697942,0.0,0.0,0.0010644329620471222,106.07999999999998
0.0021870680622870014,0.0038056092951060322,0.003289044182410612,0.0007318145484301239,0.04159616793813802,0.19330360446641442,0.7963987920817586,0.0,0.0,0.0010655281840052638,106.16
0.002187792093561934,0.0038174105193817844,0.003299021370853139,0.00073401584097127,0.04159637881233783,0.19315485964943557,0.7965171734130175,0.0,0.0,0.0010669063500358613,106.24
0.002188208997421443,0.0038246977990220987,0.003305069990084371,0.0007352994106335714,0.04159630964029194,0.19306864652568376,0.7965979962987029,0.0,0.0,0.001064906762834778,106.32
0.0021887864863570985,0.0038341876770236526,0.003313060902060219,0.0007370576311149242,0.0415963394754588,0.1929510290309541,0.7966930594728495,0.0,0.0,0.0010658849303112224,106.4
0.0021893689026570087,0.0038440933142064974,0.0033214560796020237,0.0007388804914964034,0.04159638052192929,0.19283157230447795,0.7967844588247402,0.0,0.0,0.001064706500306382,106.47999999999999
0.0021899406218712017,0.00385345084045104,0.003329347727165229,0.0007405999883626586,0.04159628773304429,0.19271530532985626,0.7968816163824876,0.0,0.0,0.0010647212332113715,106.56
0.002190550104397415,0.0038637790527238647,0.0033380529169473074,0.0007424781225797926,0.04159668492843839,0.19259272248021939,0.7969761530836577,0.0,0.0,0.0010654648923260398,106.64
0.002191128588575736,0.003873455009066013,0.0033461781845644705,0.0007442388678593976,0.041596517785621394,0.19247566740100325,0.7970717122445246,0.0,0.0,0.0010656650120222787,106.72
0.0021916644636299247,0.003882374968134588,0.0033536960952024156,0.0007459072570738352,0.04159643975450934,0.1923676273801292,0.7971620199658753,0.0,0.0,0.0010665358403239393,106.80000000000001
0.0021922087782610756,0.003891598169767151,0.0033614208148374583,0.0007475792867470628,0.041596439197426574,0.19225926574469981,0.797243900015304,0.0,0.0,0.0010689449799374468,106.88000000000001
0.0021928552734361163,0.0039022759602155505,0.003370554816462185,0.000749539830841909,0.04159643492686588,0.19213067086034036,0.7973530286824811,0.0,0.0,0.0010658347558973446,106.96
0.002193419489719159,0.003911758477855362,0.003378469086093152,0.0007513022811615006,0.041596563757967504,0.19201872599451883,0.7974303935615628,0.0,0.0,0.0010671545080862023,107.03999999999999
0.0021940196737540163,0.003922009569141957,0.0033870070180209645,0.0007531404702589695,0.04159657343012135,0.1919005394910975,0.7975264547879712,0.0,0.0,0.0010671400413290717,107.12
0.0021947320431475147,0.003933927403568578,0.0033971739184598827,0.0007553279365113917,0.041596574474708436,0.19176166171723408,0.797635505984853,0.0,0.0,0.0010703718454623912,107.2
0.0021952095006339666,0.003941868057308023,0.0034038009068601245,0.0007568152337887907,0.04159674321370915,0.19166751794337195,0.7977114789414508,0.0,0.0,0.0010661588825390173,107.28
0.0021958435740180573,0.003952610817510119,0.003412865466378838,0.0007588264033517645,0.04159680202514688,0.1915443073075141,0.7978084272284849,0.0,0.0,0.0010676202182003146,107.35999999999999
0.002196410849726883,0.003962061515120144,0.003421002072445582,0.0007605292371074995,0.04159686940027907,0.19143418250904687,0.7978916156227129,0.0,0.0,0.001068274845300693,107.44
0.00219697120030566,0.00397147951365927,0.0034286861112382983,0.0007622195371217238,0.041596954459171706,0.19132577455445648,0.7979761129574839,0.0,0.0,0.0010686494650268222,107.52
0.0021975969204117234,0.003981941071573054,0.0034376575856972765,0.0007641830196906329,0.041596813869718516,0.19120570307565,0.798080039614259,0.0,0.0,0.0010670309300154848,107.6
0.0021981857470176106,0.003991974281775751,0.003445980031610992,0.0007659970311702488,0.04159697410482796,0.19109311195600057,0.7981653995061717,0.0,0.0,0.0010669620522809479,107.68
0.002198921206143077,0.004004456203056081,0.003456433026951586,0.000768273304372431,0.04159700919437184,0.19095395551599526,0.7982713735101562,0.0,0.0,0.0010677066963161494,107.76
0.0021994223290489603,0.004012812937710093,0.0034635476565367178,0.0007698339550573803,0.04159709848016587,0.19085745710862012,0.7983522904629129,0.0,0.0,0.0010686494650268222,107.84
0.002200110967806092,0.004024065636927248,0.0034732554835746263,0.0007719350553485446,0.0415973724630728,0.19072840732919438,0.7984449066252807,0.0,0.0,0.001067964356686216,107.92
0.002200581374384083,0.004032506772997203,0.003480014379895529,0.0007734167936271762,0.041597158198385484,0.19063951100794901,0.7985227518379528,0.0,0.0,0.0010695721769458412,108.0
0.0022011986268473866,0.004042976753321392,0.003488883997294996,0.0007753153866195869,0.04159714127774104,0.19052261597833872,0.7986104618614139,0.0,0.0,0.0010689488815501691,108.08000000000001
